player_id,franchise_id,position_id,name,NFL_draft_year,NFL_draft_round,NFL_draft_rank,height_inches,weight_pounds,birthdate,forty_yd,three_cone,bench,broad_jump,combine_height,shuttle,vertical,combine_weight,season,week,has_missed_game_from_injury,fanduel_price,fanduel_points,proj_mean_fanduel_points,proj_downside_fanduel_points,proj_upside_fanduel_points,draftkings_price,draftkings_points,proj_mean_draftkings_points,proj_downside_draftkings_points,proj_upside_draftkings_points,vegas_line,beat_line,offensive_snapcount,offensive_snapcount_percentage,defensive_snapcount,defensive_snapcount_percentage,special_team_snapcount,special_team_snapcount_percentage,game_starter,game_location,playoffs,passing_int,passing_rating,passing_yds,passing_two_pt_md,passing_td,passing_att,passing_cmp,receiving_yds,receiving_td,receiving_rec,receiving_tar,rushing_att,rushing_td,rushing_yds,fumbles,fumbles_lost,fumbles_rec,fumbles_rec_yds
14850,CRD,TE,Steve Bush,,,,75,280,1974-07-04,,,,,,,,,2002,5,0,,0,0,0,0,,0,0,0,0,Carolina Panthers -5.0,win,,,,,,,1,away,0,,,,,,,,,,,0,,,,,,,
14850,CRD,TE,Steve Bush,,,,75,280,1974-07-04,,,,,,,,,2002,7,0,,3.2,0,0,0,,4.2,0,0,0,Arizona Cardinals -3.5,lose,,,,,,,0,home,0,,,,,,,,22,0,2,3,,,,,,,
14850,CRD,TE,Steve Bush,,,,75,280,1974-07-04,,,,,,,,,2002,8,0,,0,0,0,0,,0,0,0,0,San Francisco 49ers -8.5,lose,,,,,,,0,away,0,,,,,,,,,,,,,,,,,,
14850,CRD,TE,Steve Bush,,,,75,280,1974-07-04,,,,,,,,,2002,9,0,,0.7,0,0,0,,1.2,0,0,0,St. Louis Rams -5.0,lose,,,,,,,1,home,0,,,,,,,,2,0,1,1,,,,,,,
14850,CRD,TE,Steve Bush,,,,75,280,1974-07-04,,,,,,,,,2002,10,0,,1.4,0,0,0,,1.9,0,0,0,Arizona Cardinals -3.0,lose,,,,,,,1,home,0,,,,,,,,9,0,1,1,,,,,,,
14850,CRD,TE,Steve Bush,,,,75,280,1974-07-04,,,,,,,,,2002,11,0,,2.2,0,0,0,,3.2,0,0,0,Philadelphia Eagles -12.0,lose,,,,,,,1,away,0,,,,,,,,12,0,2,2,,,,,,,
14850,CRD,TE,Steve Bush,,,,75,280,1974-07-04,,,,,,,,,2002,12,0,,1,0,0,0,,1.5,0,0,0,Oakland Raiders -9.5,lose,,,,,,,1,home,0,,,,,,,,5,0,1,1,,,,,,,
14850,CRD,TE,Steve Bush,,,,75,280,1974-07-04,,,,,,,,,2002,13,0,,0.5,0,0,0,,1,0,0,0,Kansas City Chiefs -9.0,lose,,,,,,,1,away,0,,,,,,,,0,0,1,2,,,,,,,
14850,CRD,TE,Steve Bush,,,,75,280,1974-07-04,,,,,,,,,2002,14,0,,0,0,0,0,,0,0,0,0,Detroit Lions -1.0,win,,,,,,,0,home,0,,,,,,,,,,,1,,,,,,,
14850,CRD,TE,Steve Bush,,,,75,280,1974-07-04,,,,,,,,,2002,15,0,,8.2,0,0,0,,9.2,0,0,0,St. Louis Rams -11.0,win,,,,,,,1,away,0,,,,,,,,12,1,2,4,,,,,,,
14850,CRD,TE,Steve Bush,,,,75,280,1974-07-04,,,,,,,,,2002,16,0,,4.3,0,0,0,,6.3,0,0,0,San Francisco 49ers -3.5,win,,,,,,,1,home,0,,,,,,,,23,0,4,4,,,,,,,
14850,CRD,TE,Steve Bush,,,,75,280,1974-07-04,,,,,,,,,2002,17,0,,2.9,0,0,0,,4.4,0,0,0,Denver Broncos -13.5,lose,,,,,,,1,away,0,,,,,,,,14,0,3,4,,,,,,,
7166,GNB,WR,Terry Glenn,1996,1,7,71,195,1974-07-23,,,,,,,,,2002,1,0,,7,0,0,0,,8,0,0,0,Green Bay Packers -7.0,lose,,,,,,,1,home,0,0,,0,,0,0,0,60,0,2,7,0,0,0,,,,
7166,GNB,WR,Terry Glenn,1996,1,7,71,195,1974-07-23,,,,,,,,,2002,2,0,,18.6,0,0,0,,23.1,0,0,0,Green Bay Packers -2.5,lose,,,,,,,1,away,0,0,,0,,0,0,0,81,1,9,10,0,0,0,,,,
7166,GNB,WR,Terry Glenn,1996,1,7,71,195,1974-07-23,,,,,,,,,2002,3,0,,7.5,0,0,0,,9.5,0,0,0,Green Bay Packers -7.5,lose,,,,,,,1,away,0,0,,0,,0,0,0,55,0,4,7,0,0,0,,,,
7166,GNB,WR,Terry Glenn,1996,1,7,71,195,1974-07-23,,,,,,,,,2002,4,0,,2.2,0,0,0,,2.7,0,0,0,Green Bay Packers -6.5,lose,,,,,,,0,home,0,0,,0,,0,0,0,17,0,1,1,0,0,0,,,,
7166,GNB,WR,Terry Glenn,1996,1,7,71,195,1974-07-23,,,,,,,,,2002,5,0,,19.4,0,0,0,,26.4,0,0,0,Chicago Bears -1.0,win,,,,,,,1,away,0,0,,0,,0,0,0,154,0,8,10,0,0,0,,,,
7166,GNB,WR,Terry Glenn,1996,1,7,71,195,1974-07-23,,,,,,,,,2002,6,0,,3.4,0,0,0,,4.9,0,0,0,New England Patriots -4.5,win,,,,,,,1,away,0,0,,0,,0,0,0,19,0,3,8,0,0,0,,,,
7166,GNB,WR,Terry Glenn,1996,1,7,71,195,1974-07-23,,,,,,,,,2002,7,0,,2,0,0,0,,2.5,0,0,0,Green Bay Packers -7.0,win,,,,,,,1,home,0,0,,0,,0,0,0,15,0,1,5,0,0,0,,,,
7166,GNB,WR,Terry Glenn,1996,1,7,71,195,1974-07-23,,,,,,,,,2002,9,0,,3.9,0,0,0,,5.4,0,0,0,Green Bay Packers -4.5,win,,,,,,,1,home,0,0,,0,,0,0,0,24,0,3,6,0,0,0,,,,
7166,GNB,WR,Terry Glenn,1996,1,7,71,195,1974-07-23,,,,,,,,,2002,10,0,,9.7,0,0,0,,11.2,0,0,0,Green Bay Packers -10.5,win,,,,,,,1,home,0,0,,0,,0,0,0,82,0,3,5,0,0,0,,,,
7166,GNB,WR,Terry Glenn,1996,1,7,71,195,1974-07-23,,,,,,,,,2002,11,0,,8.1,0,0,0,,10.1,0,0,0,Green Bay Packers -6.5,lose,,,,,,,1,away,0,0,,0,,0,0,0,61,0,4,10,0,0,0,,,,
7166,GNB,WR,Terry Glenn,1996,1,7,71,195,1974-07-23,,,,,,,,,2002,12,0,,8.1,0,0,0,,10.1,0,0,0,Tampa Bay Buccaneers -3.0,lose,,,,,,,1,away,0,0,,0,,0,0,0,61,0,4,11,0,0,0,,,,
7166,GNB,WR,Terry Glenn,1996,1,7,71,195,1974-07-23,,,,,,,,,2002,13,0,,4.9,0,0,0,,5.9,0,0,0,Green Bay Packers -9.5,win,,,,,,,1,home,0,0,,0,,0,0,0,39,0,2,4,0,0,0,,,,
7166,GNB,WR,Terry Glenn,1996,1,7,71,195,1974-07-23,,,,,,,,,2002,15,0,,6.1,0,0,0,,7.6,0,0,0,San Francisco 49ers -3.0,win,,,,,,,1,away,0,0,,0,,0,0,0,46,0,3,5,0,0,0,,,,
7166,GNB,WR,Terry Glenn,1996,1,7,71,195,1974-07-23,,,,,,,,,2002,16,0,,4.7,0,0,0,,6.7,0,0,0,Green Bay Packers -6.5,win,,,,,,,1,home,0,0,,0,,0,0,0,27,0,4,8,0,0,0,,,,
7166,GNB,WR,Terry Glenn,1996,1,7,71,195,1974-07-23,,,,,,,,,2002,17,0,,16.1,0,0,0,,18.6,0,0,0,Green Bay Packers -1.5,lose,,,,,,,1,away,0,0,,0,,0,0,0,76,1,5,9,0,0,0,,,,
7166,GNB,WR,Terry Glenn,1996,1,7,71,195,1974-07-23,,,,,,,,,2002,18,0,,1.6,0,0,0,,2.1,0,0,0,Green Bay Packers -6.5,lose,,,,,,,1,home,1,,,,,,,,11,0,1,2,,,,0,,0,0
20486,WAS,DEF,Lemar Marshall,,,,74,227,1976-12-17,,,,,,,,,2002,1,0,,0,0,0,0,,0,0,0,0,Washington Redskins -6.0,win,,,,,,,0,home,0,,,,,,,,,,,,,,,,,0,
20486,WAS,DEF,Lemar Marshall,,,,74,227,1976-12-17,,,,,,,,,2002,2,0,,0,0,0,0,,0,0,0,0,Philadelphia Eagles -3.0,lose,,,,,,,0,home,0,,,,,,,,,,,,,,,,,,
20486,WAS,DEF,Lemar Marshall,,,,74,227,1976-12-17,,,,,,,,,2002,3,0,,0,0,0,0,,0,0,0,0,San Francisco 49ers -10.0,push,,,,,,,0,away,0,,,,,,,,,,,,,,,,,,
20486,WAS,DEF,Lemar Marshall,,,,74,227,1976-12-17,,,,,,,,,2002,5,0,,0,0,0,0,,0,0,0,0,Tennessee Titans -3.5,win,,,,,,,0,away,0,,,,,,,,,,,,,,,,,0,
20486,WAS,DEF,Lemar Marshall,,,,74,227,1976-12-17,,,,,,,,,2002,6,0,,0,0,0,0,,0,0,0,0,New Orleans Saints -1.5,lose,,,,,,,0,home,0,,,,,,,,,,,,,,,,,,
20486,WAS,DEF,Lemar Marshall,,,,74,227,1976-12-17,,,,,,,,,2002,7,0,,0,0,0,0,,0,0,0,0,Green Bay Packers -7.0,lose,,,,,,,0,away,0,,,,,,,,,,,,,,,,,,
20486,WAS,DEF,Lemar Marshall,,,,74,227,1976-12-17,,,,,,,,,2002,8,0,,0,0,0,0,,0,0,0,0,Washington Redskins -1.0,win,,,,,,,0,home,0,,,,,,,,,,,,,,,,,,
20486,WAS,DEF,Lemar Marshall,,,,74,227,1976-12-17,,,,,,,,,2002,9,0,,0,0,0,0,,0,0,0,0,Seattle Seahawks -2.0,win,,,,,,,0,away,0,,,,,,,,,,,,,,,,,0,
20486,WAS,DEF,Lemar Marshall,,,,74,227,1976-12-17,,,,,,,,,2002,10,0,,0,0,0,0,,0,0,0,0,Jacksonville Jaguars -1.5,lose,,,,,,,0,away,0,,,,,,,,,,,,,,,,,0,
20486,WAS,DEF,Lemar Marshall,,,,74,227,1976-12-17,,,,,,,,,2002,11,0,,0,0,0,0,,0,0,0,0,New York Giants -3.5,win,,,,,,,0,away,0,,,,,,,,,,,,,,,,,,
20486,WAS,DEF,Lemar Marshall,,,,74,227,1976-12-17,,,,,,,,,2002,12,0,,0,0,0,0,,0,0,0,0,St. Louis Rams -3.5,win,,,,,,,0,home,0,,,,,,,,,,,,,,,,,,
20486,WAS,DEF,Lemar Marshall,,,,74,227,1976-12-17,,,,,,,,,2002,13,0,,0,0,0,0,,0,0,0,0,Washington Redskins -1.0,lose,,,,,,,0,away,0,,,,,,,,,,,,,,,,,0,
20486,WAS,DEF,Lemar Marshall,,,,74,227,1976-12-17,,,,,,,,,2002,14,0,,0,0,0,0,,0,0,0,0,Washington Redskins -3.0,lose,,,,,,,0,home,0,,,,,,,,,,,,,,,,,,
20486,WAS,DEF,Lemar Marshall,,,,74,227,1976-12-17,,,,,,,,,2002,15,0,,0,0,0,0,,0,0,0,0,Philadelphia Eagles -7.5,lose,,,,,,,0,away,0,,,,,,,,,,,,,,,,,0,
20486,WAS,DEF,Lemar Marshall,,,,74,227,1976-12-17,,,,,,,,,2002,16,0,,0,0,0,0,,0,0,0,0,Washington Redskins -6.5,win,,,,,,,0,home,0,,,,,,,,,,,,,,,,,,
20486,WAS,DEF,Lemar Marshall,,,,74,227,1976-12-17,,,,,,,,,2002,17,0,,0,0,0,0,,0,0,0,0,Washington Redskins -7.5,win,,,,,,,0,home,0,,,,,,,,,,,,,,,,,,
1199,ATL,OL,Roberto Garza,2001,4,99,74,310,1979-03-26,5,7.71,37,114,74,4.53,32.5,303,2002,1,0,,0,0,0,0,,0,0,0,0,Green Bay Packers -7.0,win,,,,,,,1,away,0,,,,,,,,,,,,,,,,,,
1199,ATL,OL,Roberto Garza,2001,4,99,74,310,1979-03-26,5,7.71,37,114,74,4.53,32.5,303,2002,2,0,,0,0,0,0,,0,0,0,0,Atlanta Falcons -2.5,lose,,,,,,,1,home,0,,,,,,,,,,,,,,,,,,
1199,ATL,OL,Roberto Garza,2001,4,99,74,310,1979-03-26,5,7.71,37,114,74,4.53,32.5,303,2002,12,0,,0,0,0,0,,0,0,0,0,Atlanta Falcons -3.5,win,,,,,,,0,away,0,,,,,,,,,,,,,,,,,,
1199,ATL,OL,Roberto Garza,2001,4,99,74,310,1979-03-26,5,7.71,37,114,74,4.53,32.5,303,2002,13,0,,0,0,0,0,,0,0,0,0,Atlanta Falcons -3.5,win,,,,,,,0,away,0,,,,,,,,,,,,,,,,,,
1199,ATL,OL,Roberto Garza,2001,4,99,74,310,1979-03-26,5,7.71,37,114,74,4.53,32.5,303,2002,14,0,,0,0,0,0,,0,0,0,0,Tampa Bay Buccaneers -3.5,lose,,,,,,,1,away,0,,,,,,,,,,,,,,,,,0,
1199,ATL,OL,Roberto Garza,2001,4,99,74,310,1979-03-26,5,7.71,37,114,74,4.53,32.5,303,2002,15,0,,0,0,0,0,,0,0,0,0,Atlanta Falcons -9.5,lose,,,,,,,1,home,0,,,,,,,,,,,,,,,,,,
1507,MIN,OL,Bryant McKinnie,2002,1,7,80,360,1979-09-23,5.13,0,0,0,80,0,0,343,2002,10,0,,0,0,0,0,,0,0,0,0,New York Giants -1.5,lose,,,,,,,0,home,0,,,,,,,,,,,,,,,,,,
1507,MIN,OL,Bryant McKinnie,2002,1,7,80,360,1979-09-23,5.13,0,0,0,80,0,0,343,2002,11,0,,0,0,0,0,,0,0,0,0,Green Bay Packers -6.5,win,,,,,,,1,home,0,,,,,,,,,,,,,,,,,,
1507,MIN,OL,Bryant McKinnie,2002,1,7,80,360,1979-09-23,5.13,0,0,0,80,0,0,343,2002,12,0,,0,0,0,0,,0,0,0,0,New England Patriots -8.0,win,,,,,,,1,away,0,,,,,,,,,,,,,,,,,,
1507,MIN,OL,Bryant McKinnie,2002,1,7,80,360,1979-09-23,5.13,0,0,0,80,0,0,343,2002,13,0,,0,0,0,0,,0,0,0,0,Atlanta Falcons -3.5,lose,,,,,,,1,home,0,,,,,,,,,,,,,,,,,,
1507,MIN,OL,Bryant McKinnie,2002,1,7,80,360,1979-09-23,5.13,0,0,0,80,0,0,343,2002,14,0,,0,0,0,0,,0,0,0,0,Green Bay Packers -9.5,win,,,,,,,1,away,0,,,,,,,,,,,,,,,,,,
1507,MIN,OL,Bryant McKinnie,2002,1,7,80,360,1979-09-23,5.13,0,0,0,80,0,0,343,2002,15,0,,0,0,0,0,,0,0,0,0,New Orleans Saints -7.0,win,,,,,,,1,away,0,,,,,,,,,,,,,,,,,,
1507,MIN,OL,Bryant McKinnie,2002,1,7,80,360,1979-09-23,5.13,0,0,0,80,0,0,343,2002,16,0,,0,0,0,0,,0,0,0,0,Miami Dolphins -3.0,win,,,,,,,1,home,0,,,,,,,,,,,,,,,,,,
1507,MIN,OL,Bryant McKinnie,2002,1,7,80,360,1979-09-23,5.13,0,0,0,80,0,0,343,2002,17,0,,0,0,0,0,,0,0,0,0,Minnesota Vikings -3.5,lose,,,,,,,1,away,0,,,,,,,,,,,,,,,,,,
190,PHI,QB,Donovan McNabb,1999,1,2,74,240,1976-11-25,,,,,,,,,2002,1,0,,19.98,0,0,0,,19.98,0,0,0,Tennessee Titans -2.0,lose,,,,,,,1,away,0,2,72.9,212,,3,36,18,0,0,0,0,3,0,15,0,,0,0
190,PHI,QB,Donovan McNabb,1999,1,2,74,240,1976-11-25,,,,,,,,,2002,2,0,,29.28,0,0,0,,29.28,0,0,0,Philadelphia Eagles -3.0,win,,,,,,,1,away,0,0,108.7,292,,2,38,26,0,0,0,0,5,1,36,0,,0,0
190,PHI,QB,Donovan McNabb,1999,1,2,74,240,1976-11-25,,,,,,,,,2002,3,0,,36.18,0,0,0,,36.18,0,0,0,Philadelphia Eagles -10.0,win,,,,,,,1,home,0,0,115.5,287,,3,37,24,0,0,0,0,6,1,67,0,,0,0
190,PHI,QB,Donovan McNabb,1999,1,2,74,240,1976-11-25,,,,,,,,,2002,4,0,,15.66,0,0,0,,15.66,0,0,0,Philadelphia Eagles -19.0,lose,,,,,,,1,home,0,1,73.4,259,,1,42,24,0,0,0,0,7,0,23,0,,0,0
190,PHI,QB,Donovan McNabb,1999,1,2,74,240,1976-11-25,,,,,,,,,2002,5,0,,33.2,0,0,0,,36.2,0,0,0,Philadelphia Eagles -3.0,lose,,,,,,,1,away,0,0,84.5,230,,2,48,28,0,0,0,0,12,1,100,0,,0,0
190,PHI,QB,Donovan McNabb,1999,1,2,74,240,1976-11-25,,,,,,,,,2002,7,0,,14.48,0,0,0,,14.48,0,0,0,Philadelphia Eagles -3.0,win,,,,,,,1,home,0,1,59.9,127,,1,25,12,0,0,0,0,6,1,4,0,,0,0
190,PHI,QB,Donovan McNabb,1999,1,2,74,240,1976-11-25,,,,,,,,,2002,8,0,,22.18,0,0,0,,25.18,0,0,0,Philadelphia Eagles -7.0,win,,,,,,,1,home,0,0,60,137,,0,30,14,0,0,0,0,8,1,107,0,,0,0
190,PHI,QB,Donovan McNabb,1999,1,2,74,240,1976-11-25,,,,,,,,,2002,9,0,,17.96,0,0,0,,17.96,0,0,0,Philadelphia Eagles -7.0,lose,,,,,,,1,away,0,1,61.3,209,,0,33,18,0,0,0,0,9,1,46,0,,0,0
190,PHI,QB,Donovan McNabb,1999,1,2,74,240,1976-11-25,,,,,,,,,2002,10,0,,21.44,0,0,0,,21.44,0,0,0,Philadelphia Eagles -9.5,lose,,,,,,,1,home,0,0,82,281,,1,47,27,0,0,0,1,7,0,62,0,,0,0
190,PHI,QB,Donovan McNabb,1999,1,2,74,240,1976-11-25,,,,,,,,,2002,11,0,,25.2,0,0,0,,25.2,0,0,0,Philadelphia Eagles -12.0,win,,,,,,,1,home,0,1,132.1,255,,4,25,20,0,0,0,0,0,0,0,0,,0,0
190,PHI,QB,Donovan McNabb,1999,1,2,74,240,1976-11-25,,,,,,,,,2002,19,0,,14.28,0,0,0,,15.28,0,0,0,Philadelphia Eagles -7.5,win,,,,,,,1,home,1,0,103.1,247,,1,30,20,,,,,4,0,24,1,,0,0
190,PHI,QB,Donovan McNabb,1999,1,2,74,240,1976-11-25,,,,,,,,,2002,20,0,,6.42,0,0,0,,8.42,0,0,0,Philadelphia Eagles -4.0,lose,,,,,,,1,home,1,1,58.5,243,,0,49,26,,,,,3,0,17,2,,0,0
13550,NWE,OL,Joe Andruzzi,,,,75,315,1975-08-23,,,,,,,,,2002,1,0,,0,0,0,0,,0,0,0,0,Pittsburgh Steelers -2.5,win,,,,,,,1,home,0,,,,,,,,,,,0,,,,,,,
13550,NWE,OL,Joe Andruzzi,,,,75,315,1975-08-23,,,,,,,,,2002,2,0,,0,0,0,0,,0,0,0,0,New York Jets -1.0,win,,,,,,,1,away,0,,,,,,,,,,,,,,,,,,
13550,NWE,OL,Joe Andruzzi,,,,75,315,1975-08-23,,,,,,,,,2002,3,0,,0,0,0,0,,0,0,0,0,New England Patriots -8.5,lose,,,,,,,1,home,0,,,,,,,,,,,,,,,,,,
13550,NWE,OL,Joe Andruzzi,,,,75,315,1975-08-23,,,,,,,,,2002,8,0,,0,0,0,0,,0,0,0,0,New England Patriots -3.0,lose,,,,,,,1,home,0,,,,,,,,,,,0,,,,,,,
13550,NWE,OL,Joe Andruzzi,,,,75,315,1975-08-23,,,,,,,,,2002,9,0,,0,0,0,0,,0,0,0,0,Buffalo Bills -3.0,win,,,,,,,1,away,0,,,,,,,,,,,,,,,,,,
13550,NWE,OL,Joe Andruzzi,,,,75,315,1975-08-23,,,,,,,,,2002,10,0,,0,0,0,0,,0,0,0,0,New England Patriots -5.0,lose,,,,,,,1,away,0,,,,,,,,,,,,,,,,,,
13550,NWE,OL,Joe Andruzzi,,,,75,315,1975-08-23,,,,,,,,,2002,11,0,,0,0,0,0,,0,0,0,0,Oakland Raiders -4.5,lose,,,,,,,1,away,0,,,,,,,,,,,,,,,,,,
13550,NWE,OL,Joe Andruzzi,,,,75,315,1975-08-23,,,,,,,,,2002,12,0,,0,0,0,0,,0,0,0,0,New England Patriots -8.0,lose,,,,,,,1,home,0,,,,,,,,,,,0,,,,,,,
13550,NWE,OL,Joe Andruzzi,,,,75,315,1975-08-23,,,,,,,,,2002,13,0,,0,0,0,0,,0,0,0,0,New England Patriots -6.0,win,,,,,,,1,away,0,,,,,,,,,,,,,,,,,,
13550,NWE,OL,Joe Andruzzi,,,,75,315,1975-08-23,,,,,,,,,2002,14,0,,0,0,0,0,,0,0,0,0,New England Patriots -3.5,win,,,,,,,1,home,0,,,,,,,,,,,,,,,,,,
13550,NWE,OL,Joe Andruzzi,,,,75,315,1975-08-23,,,,,,,,,2002,15,0,,0,0,0,0,,0,0,0,0,Tennessee Titans -2.5,lose,,,,,,,1,away,0,,,,,,,,,,,,,,,,,,
13550,NWE,OL,Joe Andruzzi,,,,75,315,1975-08-23,,,,,,,,,2002,16,0,,0,0,0,0,,0,0,0,0,New England Patriots -3.5,lose,,,,,,,1,home,0,,,,,,,,,,,,,,,,,,
13550,NWE,OL,Joe Andruzzi,,,,75,315,1975-08-23,,,,,,,,,2002,17,0,,0,0,0,0,,0,0,0,0,Miami Dolphins -2.0,win,,,,,,,1,home,0,,,,,,,,,,,,,,,,,,
6499,SDG,DEF,Leonardo Carson,2000,4,113,74,305,1977-02-11,5.06,7.82,22,106,73,4.75,28,283,2002,1,0,,0,0,0,0,,0,0,0,0,Cincinnati Bengals -3.0,win,,,,,,,0,away,0,,,,,,,,,,,,,,,0,,0,0
6499,SDG,DEF,Leonardo Carson,2000,4,113,74,305,1977-02-11,5.06,7.82,22,106,73,4.75,28,283,2002,2,0,,0,0,0,0,,0,0,0,0,San Diego Chargers -13.5,win,,,,,,,0,home,0,,,,,,,,,,,,,,,,,0,
6499,SDG,DEF,Leonardo Carson,2000,4,113,74,305,1977-02-11,5.06,7.82,22,106,73,4.75,28,283,2002,3,0,,0,0,0,0,,0,0,0,0,San Diego Chargers -2.5,win,,,,,,,0,away,0,,,,,,,,,,,,,,,,,0,
6499,SDG,DEF,Leonardo Carson,2000,4,113,74,305,1977-02-11,5.06,7.82,22,106,73,4.75,28,283,2002,4,0,,0,0,0,0,,0,0,0,0,New England Patriots -3.0,win,,,,,,,0,home,0,,,,,,,,,,,,,,,,,0,
6499,SDG,DEF,Leonardo Carson,2000,4,113,74,305,1977-02-11,5.06,7.82,22,106,73,4.75,28,283,2002,5,0,,0,0,0,0,,0,0,0,0,Denver Broncos -6.5,lose,,,,,,,0,away,0,,,,,,,,,,,,,,,,,,
6499,SDG,DEF,Leonardo Carson,2000,4,113,74,305,1977-02-11,5.06,7.82,22,106,73,4.75,28,283,2002,6,0,,0,0,0,0,,0,0,0,0,San Diego Chargers -3.0,lose,,,,,,,0,home,0,,,,,,,,,,,,,,,,,0,
6499,SDG,DEF,Leonardo Carson,2000,4,113,74,305,1977-02-11,5.06,7.82,22,106,73,4.75,28,283,2002,7,0,,0,0,0,0,,0,0,0,0,Oakland Raiders -7.0,win,,,,,,,1,away,0,,,,,,,,,,,,,,,0,,0,0
6499,SDG,DEF,Leonardo Carson,2000,4,113,74,305,1977-02-11,5.06,7.82,22,106,73,4.75,28,283,2002,9,0,,0,0,0,0,,0,0,0,0,San Diego Chargers -8.5,lose,,,,,,,1,home,0,,,,,,,,,,,,,,,,,0,
6499,SDG,DEF,Leonardo Carson,2000,4,113,74,305,1977-02-11,5.06,7.82,22,106,73,4.75,28,283,2002,10,0,,0,0,0,0,,0,0,0,0,St. Louis Rams -6.0,win,,,,,,,1,away,0,,,,,,,,,,,,,,,,,1,
6499,SDG,DEF,Leonardo Carson,2000,4,113,74,305,1977-02-11,5.06,7.82,22,106,73,4.75,28,283,2002,11,0,,0,0,0,0,,0,0,0,0,San Francisco 49ers -2.5,win,,,,,,,0,home,0,,,,,,,,,,,,,,,,,0,
6499,SDG,DEF,Leonardo Carson,2000,4,113,74,305,1977-02-11,5.06,7.82,22,106,73,4.75,28,283,2002,12,0,,0,0,0,0,,0,0,0,0,Miami Dolphins -4.0,lose,,,,,,,0,away,0,,,,,,,,,,,,,,,,,,
6499,SDG,DEF,Leonardo Carson,2000,4,113,74,305,1977-02-11,5.06,7.82,22,106,73,4.75,28,283,2002,13,0,,0,0,0,0,,0,0,0,0,Denver Broncos -3.0,win,,,,,,,0,home,0,,,,,,,,,,,,,,,,,0,
6499,SDG,DEF,Leonardo Carson,2000,4,113,74,305,1977-02-11,5.06,7.82,22,106,73,4.75,28,283,2002,14,0,,0,0,0,0,,0,0,0,0,Oakland Raiders -3.5,lose,,,,,,,1,home,0,,,,,,,,,,,,,,,,,0,
