player_id,franchise_id,position_id,name,NFL_draft_year,NFL_draft_round,NFL_draft_rank,height_inches,weight_pounds,birthdate,forty_yd,three_cone,bench,broad_jump,combine_height,shuttle,vertical,combine_weight,season,week,has_missed_game_from_injury,fanduel_price,fanduel_points,proj_mean_fanduel_points,proj_downside_fanduel_points,proj_upside_fanduel_points,draftkings_price,draftkings_points,proj_mean_draftkings_points,proj_downside_draftkings_points,proj_upside_draftkings_points,vegas_line,beat_line,offensive_snapcount,offensive_snapcount_percentage,defensive_snapcount,defensive_snapcount_percentage,special_team_snapcount,special_team_snapcount_percentage,game_starter,game_location,playoffs,passing_int,passing_rating,passing_yds,passing_two_pt_md,passing_td,passing_att,passing_cmp,receiving_yds,receiving_td,receiving_rec,receiving_tar,rushing_att,rushing_td,rushing_yds,fumbles,fumbles_lost,fumbles_rec,fumbles_rec_yds
26231,BUF,WR,Jake Kumerow,,,,76,209,1992-02-17,,,,,,,,,2022,1,0,,0,0.7955,0,3.098,,0,0.943,0,3.473,-2.5,win,14,24,0,0,11,58,0,away,0,,,,,,,,,,,,,,,,,,
27547,RAM,DEF,Terrell Burgess,2020,3,104,71,202,1998-11-12,4.46,,20,122,71,,33.5,202,2022,1,0,,0,0,0,0,,0,0,0,0,2.5,lose,0,0,0,0,17,89,0,home,0,,,,,,,,,,,,,,,,,,
3800,BUF,WR,Jamison Crowder,2015,4,105,69,177,1993-06-17,4.56,7.17,10,115,68,4.32,37,185,2022,1,0,,4.3,2.1045,0,6.852,,5.8,2.5345,0,7.777,-2.5,win,18,31,0,0,4,21,0,away,0,0,,0,,0,0,0,28,0,3,4,0,0,0,0,0,0,0
26966,RAM,DEF,Nick Scott,2019,7,243,71,201,1995-05-17,,,,,,,,,2022,1,0,,0,0,0,0,,0,0,0,0,2.5,lose,0,0,52,88,8,42,1,home,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
28944,RAM,DEF,Jake Hummel,,,,73,235,1999-01-04,,,,,,,,,2022,1,0,,0,0,0,0,,0,0,0,0,2.5,lose,0,0,0,0,12,63,0,home,0,,,,,,,,,,,,,,,,,,
26702,RAM,OL,Coleman Shelton,,,,76,299,1995-07-28,5.24,7.62,,110,75,4.59,26.5,292,2022,1,0,,0,0,0,0,,0,0,0,0,2.5,lose,67,100,0,0,0,0,1,home,0,,,,,,,,,,,,,,,,,,
4252,RAM,DEF,A'Shawn Robinson,2016,2,46,76,330,1995-03-21,5.2,7.8,22,106,76,4.74,26,307,2022,1,0,,0,0,0,0,,0,0,0,0,2.5,lose,0,0,38,64,5,26,1,home,0,,,,,,,,,,,,,,,0,0,0,0
27137,RAM,DEF,Justin Hollins,2019,5,156,77,248,1996-01-15,4.5,7.06,25,119,77,4.4,36.5,248,2022,1,0,,2,0,0,0,,1,0,0,0,2.5,lose,0,0,35,59,0,0,0,home,0,,,,,,,,,,,,,,,0,0,1,0
3090,BUF,DEF,Micah Hyde,2013,5,159,72,197,1990-12-31,4.56,6.78,12,121,72,4.2,33,197,2022,1,0,,0,0,0,0,,0,0,0,0,-2.5,win,0,0,65,97,2,11,1,away,0,,,,,,,,,,,,,,,0,0,0,0
28786,BUF,DEF,Christian Benford,2022,6,185,73,205,2000-09-21,,,,,,,,,2022,1,0,,0,0,0,0,,0,0,0,0,-2.5,win,0,0,39,58,4,21,1,away,0,,,,,,,,,,,,,,,,,,
26962,RAM,RB,Darrell Henderson,2019,3,70,68,208,1997-08-19,4.49,,22,121,68,,33.5,208,2022,1,0,,9.8,4.881,0.538,12.972,,12.3,5.431,0.538,14.317,2.5,lose,55,82,0,0,0,0,1,home,0,,,,,,,,26,0,5,5,13,0,47,,,,
1992,BUF,OL,Rodger Saffold,2010,2,33,77,325,1988-06-06,5.21,7.42,27,113,77,4.67,29.5,316,2022,1,0,,0,0,0,0,,0,0,0,0,-2.5,win,57,97,0,0,0,0,1,away,0,,,,,,,,,,,,,,,,,,
28238,RAM,RB,Jake Funk,2021,7,233,70,205,1998-01-11,4.49,6.71,22,122,70,4.12,38,204,2022,1,0,,0,1.2215,0.2085,3.539,,0,1.319,0.2085,3.8665,2.5,lose,0,0,0,0,12,63,0,home,0,,,,,,,,,,,,,,,,,,
26980,BUF,TE,Tommy Sweeney,2019,7,228,77,251,1995-07-01,4.83,,17,,76,,,251,2022,1,0,,0,0.8655,0,3.235,,0,1.128,0,3.8875,-2.5,win,10,17,0,0,7,37,0,away,0,,,,,,,,,,,,,,,,,,
3794,BUF,DEF,Jordan Phillips,2015,2,52,78,341,1992-09-21,5.17,7.88,28,105,77,4.68,30,329,2022,1,0,,0,0,0,0,,0,0,0,0,-2.5,win,0,0,35,52,1,5,0,away,0,,,,,,,,,,,,,,,0,0,0,0
5118,BUF,DEF,Taron Johnson,2018,4,121,71,192,1996-07-27,4.5,7.03,17,118,72,4.28,33,180,2022,1,0,,0,0,0,0,,0,0,0,0,-2.5,win,0,0,65,97,3,16,1,away,0,,,,,,,,,,,,,,,0,0,0,0
28135,RAM,DEF,Robert Rochell,2021,4,130,74,195,1998-04-26,4.41,6.84,9,133,71,4.08,43,193,2022,1,0,,0,0,0,0,,0,0,0,0,2.5,lose,0,0,0,0,13,68,0,home,0,,,,,,,,,,,,,,,,,,
27641,RAM,DEF,Jordan Fuller,2020,6,199,74,203,1998-03-04,4.67,,,122,74,4.27,35.5,203,2022,1,0,,0,0,0,0,,0,0,0,0,2.5,lose,0,0,18,31,2,11,1,home,0,,,,,,,,,,,,,,,,,,
27495,RAM,RB,Cam Akers,2020,2,52,71,212,1999-06-22,4.47,,20,122,70,4.42,35.5,217,2022,1,0,,0,5.344,2.526,9.512,,0,5.7665,2.5435,10.342,2.5,lose,12,18,0,0,0,0,0,home,0,,,,,,,,0,0,0,0,3,0,0,0,0,0,0
26969,RAM,OL,David Edwards,2019,5,169,78,308,1997-03-20,5.28,7.69,,99,78,4.77,25.5,308,2022,1,0,,0,0,0,0,,0,0,0,0,2.5,lose,67,100,0,0,2,11,1,home,0,,,,,,,,,,,,,,,,,,
27571,BUF,WR,Gabriel Davis,2020,4,128,74,210,1999-04-01,4.54,7.08,14,124,74,4.59,35,216,2022,1,0,,16.8,9.143,0.14,24.454,,18.8,11.073,0.28,28.169,-2.5,win,58,98,0,0,0,0,1,away,0,,,,,,,,88,1,4,5,0,0,0,0,0,0,0
28627,BUF,DEF,Kaiir Elam,2022,1,23,74,195,2001-05-05,4.39,,,,74,,,191,2022,1,0,,0,0,0,0,,0,0,0,0,-2.5,win,0,0,30,45,3,16,0,away,0,,,,,,,,,,,,,,,,,,
28832,BUF,DEF,Baylon Spector,2022,7,231,74,230,1998-10-20,4.6,,,122,72,,36,233,2022,1,0,,0,0,0,0,,0,0,0,0,-2.5,win,0,0,0,0,11,58,0,away,0,,,,,,,,,,,,,,,,,,
28692,BUF,DEF,Terrel Bernard,2022,3,89,73,222,1999-05-07,,7.03,22,123,73,4.25,35.5,224,2022,1,0,,0,0,0,0,,0,0,0,0,-2.5,win,0,0,1,1,11,58,0,away,0,,,,,,,,,,,,,,,,,,
5486,BUF,OL,David Quessenberry,2013,6,176,77,310,1990-08-24,5.08,7.49,25,112,77,4.45,29.5,302,2022,1,0,,0,0,0,0,,0,0,0,0,-2.5,win,0,0,0,0,5,26,0,away,0,,,,,,,,,,,,,,,,,,
28391,RAM,OL,Alaric Jackson,,,,79,285,1998-07-14,5.2,7.7,,103,78,,25,321,2022,1,0,,0,0,0,0,,0,0,0,0,2.5,lose,0,0,0,0,2,11,0,home,0,,,,,,,,,,,,,,,,,,
4174,RAM,OL,Leonard Floyd,2016,1,9,77,240,1992-09-08,4.6,,,127,78,,39.5,244,2022,1,0,,2,0,0,0,,1,0,0,0,2.5,lose,0,0,51,86,0,0,1,home,0,,,,,,,,,,,,,,,0,0,1,0
27198,BUF,DEF,Tyrel Dodson,,,,72,237,1998-06-25,4.6,,24,118,72,,,237,2022,1,0,,0,0,0,0,,0,0,0,0,-2.5,win,0,0,1,1,7,37,0,away,0,,,,,,,,,,,,,,,,,,
28217,BUF,DEF,Damar Hamlin,2021,6,212,72,200,1998-03-24,4.6,6.93,18,118,72,4.4,35,200,2022,1,0,,0,0,0,0,,0,0,0,0,-2.5,win,0,0,2,3,9,47,0,away,0,,,,,,,,,,,,,,,,,,
27317,RAM,OL,Joseph Noteboom,2018,3,89,77,321,1995-06-19,4.96,7.65,27,102,77,4.44,24,309,2022,1,0,,0,0,0,0,,0,0,0,0,2.5,lose,67,100,0,0,2,11,1,home,0,,,,,,,,,,,,,,,,,,
26979,BUF,DEF,Ed Oliver,2019,1,9,73,287,1997-12-12,,,32,120,74,,36,287,2022,1,0,,0,0,0,0,,0,0,0,0,-2.5,win,0,0,17,25,1,5,1,away,0,,,,,,,,,,,,,,,0,0,0,0
28288,RAM,DEF,Michael Hoecht,,,,76,310,1997-10-05,,,,,,,,,2022,1,0,,0,0,0,0,,0,0,0,0,2.5,lose,0,0,1,2,19,100,0,home,0,,,,,,,,,,,,,,,,,,
4095,BUF,OL,Bobby Hart,2015,7,226,77,310,1994-08-21,5.61,,,,77,,,329,2022,1,0,,0,0,0,0,,0,0,0,0,-2.5,win,2,3,0,0,5,26,0,away,0,,,,,,,,,,,,,,,,,,
26964,RAM,DEF,Taylor Rapp,2019,2,61,72,208,1997-12-22,,6.82,17,115,72,3.99,35,208,2022,1,0,,0,0,0,0,,0,0,0,0,2.5,lose,0,0,59,100,1,5,1,home,0,,,,,,,,,,,,,,,0,0,0,0
27579,RAM,TE,Brycen Hopkins,2020,4,136,76,245,1997-03-27,4.66,7.25,21,116,76,4.28,33.5,245,2022,1,0,,0,1.7135,0,4.9325,,0,2.1885,0,5.9325,2.5,lose,4,6,0,0,6,32,0,home,0,,,,,,,,,,,,,,,,,,
27527,RAM,DEF,Terrell Lewis,2020,3,84,77,262,1998-08-25,,,,124,77,,37,262,2022,1,0,,0,0,0,0,,0,0,0,0,2.5,lose,0,0,23,39,5,26,0,home,0,,,,,,,,,,,,,,,0,0,0,0
3987,RAM,OL,Rob Havenstein,2015,2,57,80,330,1992-05-13,5.46,8.28,16,96,79,4.87,28.5,321,2022,1,0,,0,0,0,0,,0,0,0,0,2.5,lose,67,100,0,0,2,11,1,home,0,,,,,,,,,,,,,,,,,,
5151,BUF,DEF,Siran Neal,2018,5,154,72,206,1994-08-04,4.56,7,17,122,72,4.28,40.5,199,2022,1,0,,0,0,0,0,,0,0,0,0,-2.5,win,0,0,2,3,11,58,0,away,0,,,,,,,,0,0,0,0,,,,0,0,0,0
28062,RAM,WR,Tutu Atwell,2021,2,57,69,165,1999-10-07,4.42,6.89,,117,68,4.14,33,155,2022,1,0,,0,0.958,0,3.265,,0,1.108,0,3.6425,2.5,lose,7,10,0,0,0,0,0,home,0,,,,,,,,,,,,,,,0,0,0,0
5160,BUF,DEF,Tim Settle,2018,5,163,75,308,1997-07-11,5.37,7.95,,96,75,4.83,23.5,329,2022,1,0,,0,0,0,0,,0,0,0,0,-2.5,win,0,0,28,42,0,0,0,away,0,,,,,,,,,,,,,,,0,0,0,0
27354,RAM,DEF,Jake Gervase,,,,73,212,1995-09-18,,,,,,,,,2022,1,0,,0,0,0,0,,0,0,0,0,2.5,lose,0,0,0,0,12,63,0,home,0,,,,,,,,,,,,,,,,,,
28098,BUF,OL,Spencer Brown,2021,3,93,81,311,1998-02-28,,,,,,,,,2022,1,0,,0,0,0,0,,0,0,0,0,-2.5,win,59,100,0,0,5,26,1,away,0,,,,,,,,,,,,,,,,,,
4565,BUF,OL,Matt Milano,2017,5,163,72,223,1994-07-28,4.67,,24,126,72,,35,223,2022,1,0,,0,0,0,0,,0,0,0,0,-2.5,win,0,0,66,99,1,5,1,away,0,,,,,,,,,,,,,,,0,0,0,0
27630,BUF,K,Tyler Bass,2020,6,188,70,183,1997-02-14,,,,,70,,,185,2022,1,0,,0,0,0,0,,0,0,0,0,-2.5,win,0,0,0,0,11,58,0,away,0,,,,,,,,,,,,,,,,,,
28666,BUF,RB,James Cook,2022,2,63,71,190,1999-09-25,4.42,,,124,71,,33,199,2022,1,0,,-1.8,2.329,0,10.0705,,-0.8,2.5415,0,11.133,-2.5,win,3,5,0,0,0,0,0,away,0,,,,,,,,,,,,1,0,2,1,1,0,0
2371,BUF,RB,Taiwan Jones,2011,4,125,72,195,1988-07-26,4.33,,13,,72,,,194,2022,1,0,,0,1.2095,0,4.9285,,0,1.427,0,5.5085,-2.5,win,0,0,0,0,11,58,0,away,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
26967,RAM,DEF,Greg Gaines,2019,4,134,73,312,1996-05-06,5.16,,30,109,73,,31,312,2022,1,0,,0,0,0,0,,0,0,0,0,2.5,lose,0,0,55,93,0,0,1,home,0,,,,,,,,,,,,,,,0,0,0,0
28254,RAM,WR,Ben Skowronek,2021,7,249,75,224,1997-06-27,,,,,,,,,2022,1,0,,4.5,1.4005,0,4.7135,,6.5,1.678,0,5.316,2.5,lose,59,88,0,0,0,0,1,home,0,,,,,,,,25,0,4,6,,,,,,,
5014,BUF,DEF,Tremaine Edmunds,2018,1,16,77,250,1998-05-02,4.54,,19,117,77,,,253,2022,1,0,,0,0,0,0,,0,0,0,0,-2.5,win,0,0,66,99,3,16,1,away,0,,,,,,,,,,,,,,,0,0,0,0
27529,BUF,RB,Zack Moss,2020,3,86,69,205,1997-12-15,4.65,,19,,69,4.37,33,223,2022,1,0,,4.6,1.7035,0.208,4.798,,8.6,1.8785,0.208,5.2755,-2.5,win,22,37,0,0,0,0,0,away,0,,,,,,,,21,0,6,6,6,0,15,1,1,0,0
27762,RAM,DEF,Marquise Copeland,,,,74,285,1997-05-09,,,,,,,,,2022,1,0,,0,0,0,0,,0,0,0,0,2.5,lose,0,0,8,14,0,0,0,home,0,,,,,,,,,,,,,,,,,,
5108,RAM,OL,Brian Allen,2018,4,111,74,303,1995-10-11,5.34,7.81,27,99,73,4.71,26.5,298,2022,1,0,,0,0,0,0,,0,0,0,0,2.5,lose,67,100,0,0,0,0,1,home,0,,,,,,,,,,,,,,,,,,
28293,RAM,DEF,Jonah Williams,,,,77,275,1995-08-17,,,,,,,,,2022,1,0,,0,0,0,0,,0,0,0,0,2.5,lose,0,0,7,12,7,37,0,home,0,,,,,,,,,,,,,,,,,,
27845,BUF,TE,Reggie Gilliam,,,,72,244,1997-08-20,,,,,,,,,2022,1,0,,0,0,0,0,,0,0,0,0,-2.5,win,19,32,0,0,16,84,0,away,0,,,,,,,,,,,,,,,,,,
26963,RAM,DEF,David Long,2019,3,79,71,196,1998-02-06,4.45,6.45,15,120,71,3.97,39.5,196,2022,1,0,,0,0,0,0,,0,0,0,0,2.5,lose,0,0,42,71,0,0,0,home,0,,,,,,,,,,,,,,,,,,
4692,BUF,WR,Isaiah McKenzie,2017,5,172,68,173,1995-04-09,4.42,6.64,11,123,67,4.15,36,173,2022,1,0,,8.9,6.384,0,18.166,,9.9,7.599,0,20.741,-2.5,win,26,44,0,0,2,11,1,away,0,0,,0,,0,0,0,19,1,2,3,0,0,0,0,0,0,0
4148,RAM,P,Riley Dixon,2016,7,228,76,221,1993-08-24,5.04,,,,76,,,221,2022,1,0,,0,0,0,0,,0,0,0,0,2.5,lose,0,0,0,0,6,32,0,home,0,0,,0,,0,0,0,,,,,0,0,0,0,0,0,0
5005,BUF,QB,Josh Allen,2018,1,7,77,237,1996-05-21,4.75,6.9,,119,77,4.4,33.5,237,2022,1,0,,33.48,25.1318,15.9376,34.327,,33.48,25.1318,15.9376,37.327,-2.5,win,59,100,0,0,0,0,1,away,0,2,112,297,,3,31,26,0,0,0,0,10,1,56,0,0,0,0
26982,BUF,TE,Dawson Knox,2019,3,96,76,254,1996-11-14,,7.12,16,,76,4.27,34.5,254,2022,1,0,,1,9.043,0.21,22.047,,1.5,11.393,0.42,29.537,-2.5,win,51,86,0,0,0,0,1,away,0,,,,,,,,5,0,1,2,0,0,0,0,0,0,0
28108,RAM,DEF,Ernest Jones,2021,3,103,74,230,1999-11-22,4.65,,,,73,,38.5,230,2022,1,0,,0,0,0,0,,0,0,0,0,2.5,lose,0,0,34,58,4,21,1,home,0,,,,,,,,,,,,,,,0,0,0,0
27140,RAM,K,Matt Gay,2019,5,145,72,232,1994-03-15,,,,,72,,,232,2022,1,0,,0,0,0,0,,0,0,0,0,2.5,lose,0,0,0,0,4,21,0,home,0,,,,,,,,,,,,,,,,,,
2364,BUF,OL,Von Miller,2011,1,2,75,250,1989-03-26,4.42,6.7,21,126,75,4.06,37,246,2022,1,0,,0,0,0,0,,0,0,0,0,-2.5,win,0,0,35,52,0,0,1,away,0,,,,,,,,,,,,,,,0,0,0,0
28066,BUF,DEF,Boogie Basham,2021,2,61,75,281,1997-12-16,4.64,7.13,20,122,75,4.25,34,274,2022,1,0,,0,0,0,0,,0,0,0,0,-2.5,win,0,0,26,39,1,5,0,away,0,,,,,,,,,,,,,,,,,,
28291,RAM,DEF,Christian Rozeboom,,,,74,230,1997-01-30,,,,,,,,,2022,1,0,,0,0,0,0,,0,0,0,0,2.5,lose,0,0,0,0,17,89,0,home,0,,,,,,,,,,,,,,,,,,
28035,BUF,DEF,Gregory Rousseau,2021,1,30,78,266,2000-04-05,4.68,,21,115,78,,30,266,2022,1,0,,0,0,0,0,,0,0,0,0,-2.5,win,0,0,45,67,3,16,1,away,0,,,,,,,,,,,,,,,0,0,0,0
26983,BUF,DEF,Jaquan Johnson,2019,6,181,70,191,1995-11-06,4.69,,18,121,70,,33,191,2022,1,0,,0,0,0,0,,0,0,0,0,-2.5,win,0,0,2,3,11,58,0,away,0,0,,0,,0,0,0,,,,,,,,,,,
27228,RAM,TE,Matthew Orzech,,,,75,245,1995-04-12,,,,,,,,,2022,1,0,,0,0,0,0,,0,0,0,0,2.5,lose,0,0,0,0,6,32,0,home,0,,,,,,,,,,,,,,,,,,
26405,RAM,WR,Brandon Powell,,,,68,188,1995-09-12,,,,,,,,,2022,1,0,,1.8,1.199,0,3.871,,2.3,1.3515,0,4.286,2.5,lose,3,4,0,0,11,58,0,home,0,,,,,,,,10,0,1,1,1,0,3,0,0,0,0
566,RAM,QB,Matthew Stafford,2009,1,1,75,220,1988-02-07,4.81,7.06,,107,74,4.47,30.5,225,2022,1,0,,10.8,20.1666,10.3254,29.9978,,10.8,20.1666,10.3254,29.9978,2.5,lose,67,100,0,0,0,0,1,home,0,3,63.1,240,,1,41,29,0,0,0,0,1,0,2,1,0,1,0
4647,RAM,WR,Cooper Kupp,2017,3,69,74,208,1993-06-15,4.62,6.75,,116,74,4.08,31,204,2022,1,0,,25.3,15.265,7.135,25.979,,34.8,18.44,9.175,33.294,2.5,lose,67,100,0,0,0,0,1,home,0,0,,0,,0,0,0,128,1,13,15,0,0,0,0,0,0,0
3430,RAM,WR,Allen Robinson,2014,2,61,74,220,1993-08-24,4.6,7,,127,75,4,39,220,2022,1,0,,1.7,6.17,0.03,18.156,,2.2,7.5,0.06,20.791,2.5,lose,65,97,0,0,0,0,1,home,0,,,,,,,,12,0,1,2,0,0,0,0,0,0,0
3026,BUF,P,Sam Martin,2013,5,165,73,211,1990-02-27,,,,,,,,,2022,1,0,,0,0,0,0,,0,0,0,0,-2.5,win,0,0,0,0,5,26,0,away,0,,,,,,,,,,,,,,,,,,
4101,RAM,DEF,Troy Hill,,,,71,183,1991-08-29,4.55,6.81,,120,70,4.21,32.5,180,2022,1,0,,0,0,0,0,,0,0,0,0,2.5,lose,0,0,56,95,0,0,1,home,0,,,,,,,,,,,,,,,0,0,0,0
2720,RAM,DEF,Bobby Wagner,2012,2,47,72,242,1990-06-27,,,,,,,,,2022,1,0,,0,0,0,0,,0,0,0,0,2.5,lose,0,0,59,100,0,0,1,home,0,,,,,,,,,,,,,,,0,0,0,0
26761,RAM,WR,Keir Thomas,,,,74,275,1998-01-25,,,,,,,,,2022,1,0,,0,0,0,0,,0,0,0,0,2.5,lose,0,0,1,2,11,58,0,home,0,,,,,,,,,,,,,,,,,,
3989,BUF,WR,Stefon Diggs,2015,5,146,72,191,1993-11-29,4.46,7.03,,115,72,4.32,35,195,2022,1,0,,22.2,9.428,0.36,24.073,,29.2,11.453,0.72,27.758,-2.5,win,38,64,0,0,0,0,1,away,0,0,,0,,0,0,0,122,1,8,9,0,0,0,0,0,0,0
3104,BUF,DEF,Jordan Poyer,2013,7,218,72,191,1991-04-25,4.54,6.87,8,118,72,4.18,30.5,191,2022,1,0,,0,0,0,0,,0,0,0,0,-2.5,win,0,0,65,97,3,16,1,away,0,,,,,,,,,,,,0,0,0,0,0,0,0
24995,BUF,OL,Greg Van Roten,,,,75,305,1990-02-26,,,,,,,,,2022,1,0,,0,0,0,0,,0,0,0,0,-2.5,win,1,2,0,0,5,26,0,away,0,,,,,,,,,,,,,,,,,,
28766,RAM,RB,Kyren Williams,2022,5,164,69,195,2000-08-26,4.65,,,116,69,,32,194,2022,1,0,,0,1.2445,0.051,3.648,,0,1.3845,0.051,4.048,2.5,lose,,,,,,,0,home,0,,,,,,,,,,,,,,,,,,
28153,ATL,DEF,Ta'Quon Graham,2021,5,148,76,294,1998-12-01,4.89,7.31,32,113,75,4.68,32.5,292,2022,1,0,,0,0,0,0,,0,0,0,0,5.5,win,0,0,37,61,3,9,1,home,0,,,,,,,,,,,,,,,,,,
28352,NOR,P,Blake Gillikin,,,,74,196,1998-01-21,,,,,,,,,2022,1,0,,0,0,0,0,,0,0,0,0,-5.5,lose,0,0,0,0,9,28,0,away,0,0,,0,,0,0,0,,,,,,,,,,,
26163,ATL,TE,Anthony Firkser,,,,74,246,1995-02-19,,,,,,,,,2022,1,0,,1.1,0,0,0,,1.6,0,0,0,5.5,win,3,4,0,0,0,0,0,home,0,,,,,,,,6,0,1,2,,,,0,0,0,0
26474,ATL,WR,KhaDarel Hodge,,,,71,183,1995-01-03,,,,,,,,,2022,1,0,,5.3,1.478,0,5.382,,6.8,1.7905,0,6.072,5.5,win,20,27,0,0,20,62,1,home,0,,,,,,,,38,0,3,3,,,,,,,
27183,NOR,WR,Deonte Harty,,,,66,170,1997-12-04,,,,,,,,,2022,1,0,,0.9,0,0,0,,1.4,0,0,0,-5.5,lose,7,11,0,0,10,31,0,away,0,,,,,,,,4,0,1,1,0,0,0,0,0,0,0
4568,NOR,DEF,Marcus Maye,2017,2,39,72,207,1993-03-09,,,,,72,,,210,2022,1,0,,0,0,0,0,,0,0,0,0,-5.5,lose,0,0,75,100,0,0,1,away,0,,,,,,,,,,,,,,,0,0,0,0
3586,ATL,OL,Jake Matthews,2014,1,6,77,309,1992-02-11,5.07,7.34,24,105,77,4.47,30.5,308,2022,1,0,,0,0,0,0,,0,0,0,0,5.5,win,75,100,0,0,7,22,1,home,0,,,,,,,,,,,,,,,,,,
